frequency_hz,Original,CEEMDAN,VMD-SSA,VMD-MPE (threshold 0.60)
7.337652643836026,0.06898741178903606,0.07099252238453675,0.0685073298919497,0.06741161253952287
7.459946854566626,0.06894453016657646,0.07197888442367183,0.06848002205854822,0.06741787192737143
7.582241065297227,0.06910515469135584,0.07379862860684681,0.06865462945594356,0.06762262018037996
7.704535276027827,0.07143785541037154,0.07535398508202157,0.07098739239077144,0.06995391815476297
7.826829486758427,0.07428628100463293,0.07620649017007813,0.07383342002072815,0.07279307434152613
7.949123697489028,0.07536996471785316,0.07822856112854182,0.0749259485679421,0.07390489235617552
8.071417908219628,0.07610662894422426,0.08120482248381325,0.07567353347617578,0.07467691647202133
8.193712118950229,0.07662207266992782,0.08110421225934156,0.07620109898263527,0.07523197381856847
8.316006329680828,0.07772282391636422,0.08025413558113313,0.07731079606829307,0.07636204096403748
8.43830054041143,0.08023425906485442,0.08327454132073785,0.07982415801947479,0.07887966115439092
8.56059475114203,0.08371658713174294,0.08869700786344435,0.08330437368417866,0.08235478382625186
8.68288896187263,0.08349830830992273,0.08872792469169113,0.08310263691535598,0.08219077682619348
8.80518317260323,0.08650071197691515,0.08997663813105734,0.08610670895081986,0.08519797798059559
8.927477383333832,0.09205384563974783,0.09496595104104685,0.09165130955726104,0.0907218188846228
9.049771594064431,0.09563471945325328,0.10045651187481493,0.09523373820083748,0.0943064666840458
9.172065804795032,0.09746739653842275,0.10336768504197708,0.09707602355466223,0.09616942708599012
9.294360015525633,0.10008646536211616,0.10443426373753399,0.0997020375000292,0.0988098775026203
9.416654226256233,0.10362235379675658,0.1063539669655343,0.10324207036918506,0.10235786392517374
9.538948436986834,0.10748811487878365,0.11183041833584823,0.10711160375827836,0.10623464400587361
9.661242647717433,0.11018496742561519,0.11643818640971441,0.10981694305777343,0.1089584936318784
9.783536858448034,0.1099502321023934,0.1151114974657358,0.10960039741074715,0.10878346530895003
9.905831069178635,0.10928150193221187,0.1118798699410536,0.10895060078130293,0.10817733592987698
10.028125279909235,0.11002364546868047,0.1133430085258796,0.10970693457379145,0.10896660399440912
